TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
08-08-2017,26,33.6,28.9,72,0,6.4,4,200,2,N
09-08-2017,25,32,28.6,73,0,6.6,3,310,2,N
10-08-2017,25,32.6,27.9,76,0,2,5,310,1,N
11-08-2017,26,32.6,28.9,75,0,7,4,160,1,N
12-08-2017,26,32.6,28.9,77,0,4.2,3,50,2,SE
13-08-2017,27,32,28.7,77,0,6,6,330,1,N
14-08-2017,27,32,28.8,76,0,3.4,4,180,2,S
15-08-2017,25,32,28,77,0,-,4,360,1,N
16-08-2017,26,32.4,27.9,62,0,2.2,6,20,1,N
17-08-2017,26,32,28.5,68,0,6.7,4,290,2,N
18-08-2017,25,33.4,29.3,67,0,5.5,3,170,2,SE
19-08-2017,27,34.2,29.7,66,0,5.2,4,80,2,N
20-08-2017,27,32.6,29,70,0,6.6,4,200,1,N
21-08-2017,25,34,29,67,0,3.5,4,60,2,N
22-08-2017,27,32.4,28.6,68,0,6.5,6,330,1,N
23-08-2017,26,33.2,29.1,66,0,3.6,4,190,2,N
24-08-2017,25,34,29.4,63,0,4.6,5,20,2,SE
25-08-2017,26,32.8,29.2,63,0,7,7,180,2,N
26-08-2017,27,33.8,29.3,59,0,4,5,140,2,SE
27-08-2017,25,33.4,28.5,64,0,4.2,6,90,3,E
28-08-2017,25,33.4,29.2,64,0,7,6,110,2,E
29-08-2017,26,31.6,27.9,74,0,6,6,310,2,N
30-08-2017,25,31.4,28,76,0.8,2.5,4,20,1,N
31-08-2017,26,32.2,28.4,78,0,7.2,4,170,1,N
01-09-2017,26,31.4,28.6,69,0,5.8,3,140,1,N
02-09-2017,26,32.4,28.9,68,0,5.2,4,360,1,N
03-09-2017,26,33.8,29.2,66,0,6.3,3,130,1,N
04-09-2017,26,32.6,28.9,69,0,7.5,6,310,2,N
05-09-2017,27,32.6,29.2,72,0,5.9,4,320,1,N
06-09-2017,26,34,29.4,68,0,3,4,50,1,N
07-09-2017,27,33.6,29.5,66,0,7.5,3,100,1,N
08-09-2017,26,33.6,29.5,67,0,7.5,3,60,1,N
09-09-2017,27,33.2,29.1,74,0,9,4,320,2,NW
10-09-2017,27,32.8,28.9,73,0,9,4,310,1,N
11-09-2017,25,31.6,28.6,78,12.5,8,4,330,1,N
12-09-2017,26,31.2,28.6,77,0,6,4,300,2,N
13-09-2017,25,32,27.8,72,0,5.5,6,310,2,N
14-09-2017,26,33.8,29.1,70,0,7,4,60,1,N
15-09-2017,27,32.4,29.1,70,0,9.4,3,330,1,N
16-09-2017,27,34.8,30.5,64,0,9,4,300,1,N
17-09-2017,26,35,29.9,69,0,9.4,3,160,1,N
18-09-2017,27,34.2,29.4,66,0,8.5,5,50,2,N
19-09-2017,27,32.4,29.5,70,0,8,3,350,2,N
20-09-2017,26,32.2,28.2,75,18,7,5,200,2,N
21-09-2017,24,30.8,27.2,79,27,6.6,4,330,1,N
22-09-2017,25,32.8,28.6,69,0,8,4,10,1,N
23-09-2017,26,32.8,29,68,0,9.3,3,330,1,N
24-09-2017,27,30.4,28,78,0,8,3,280,1,N
25-09-2017,25,32.4,28.6,74,1.5,0.4,3,140,1,N
26-09-2017,26,32.8,29.6,73,0,-,4,220,2,E
27-09-2017,25,28.8,25.6,89,71,6,3,220,1,N
28-09-2017,24,31.8,28,81,26.8,0,4,190,1,N
29-09-2017,26,33,29.4,77,9,4.5,3,20,2,N
30-09-2017,27,32.2,29.1,75,0,7,3,300,1,N
01-10-2017,27,33.4,28,78,0,7.5,5,320,2,N
02-10-2017,24,32.6,28.7,79,30.6,3.7,5,310,1,N
03-10-2017,26,32,28.8,78,1,6,4,180,1,N
04-10-2017,24,32.2,28,79,0.3,5,3,330,1,N
05-10-2017,26,34,29.8,74,0,7.8,4,90,2,N
06-10-2017,27,32.6,29.6,76,0,8,3,310,1,N
07-10-2017,27,33.6,29.9,70,0,8,4,170,2,S
08-10-2017,26,31.8,29.1,72,0,7,4,10,1,N
09-10-2017,27,32,29,77,0,8,3,360,1,N
10-10-2017,26,31.8,28.5,78,3.1,3,3,220,1,N
11-10-2017,27,32.8,29.4,76,0,0.7,6,320,1,N
12-10-2017,27,32,28.7,76,0,6.8,4,330,1,N
13-10-2017,25,31.8,28.8,70,8888,1.3,3,320,2,N
14-10-2017,26,33.8,29.4,73,0,7,5,150,2,N
15-10-2017,27,33.4,29.7,66,8888,6,3,320,1,N
16-10-2017,27,33.2,28.4,77,0,6.3,4,310,2,N
17-10-2017,27,32,28.5,74,5.2,2,3,310,2,N
18-10-2017,27,32.8,28.9,75,0,3,4,160,1,N
19-10-2017,26,31,27.5,83,4.2,4,3,30,1,N
20-10-2017,26,32.4,28.7,75,6,3,4,320,1,N
21-10-2017,27,33.2,30,73,0,8,4,320,1,N
22-10-2017,28,32.8,30.1,72,0,7.8,4,60,1,N
23-10-2017,27,32.2,27.7,73,0,8.3,6,140,1,N
24-10-2017,23,34,29.3,73,50,5.7,4,300,2,W
25-10-2017,25,32.7,28.8,74,0,8.3,4,300,1,N
26-10-2017,27,34.2,29.6,70,0,7,3,270,1,N
27-10-2017,27,32.4,29.3,69,0,4.8,5,310,1,N
28-10-2017,27,32.6,28.6,79,8888,6.2,3,250,2,W
29-10-2017,25,32,28.5,81,12,0.3,3,300,1,N
30-10-2017,26,32.4,28.9,75,0,3,3,340,1,N
31-10-2017,26,32.8,29.7,68,0,8,5,320,2,N
01-11-2017,27,32.4,29.1,69,0,7.8,4,200,2,N
02-11-2017,26,33,29.2,70,0,5,4,320,2,N
03-11-2017,27,33,29.5,73,0,7,4,330,1,N
04-11-2017,27,33.2,29,76,0,5,3,300,1,N
05-11-2017,27,33.6,29.4,75,16.5,2.6,4,280,2,N
06-11-2017,26,33.2,29.1,79,4,8,4,100,2,N
07-11-2017,27,29.4,27.5,83,7,7.2,3,100,1,N
08-11-2017,25,30.4,27.8,79,8888,0,5,10,1,N
09-11-2017,26,31.6,28.2,80,0,3,6,290,2,W
10-11-2017,25,32,28.2,76,10,1,5,300,1,N
11-11-2017,26,32.8,28.5,74,0,7.3,5,310,2,W
12-11-2017,27,34,28.3,80,0,5,3,330,1,N
13-11-2017,26,32.6,27.8,81,1,3,5,290,2,W
14-11-2017,25,31.4,28,86,60.7,2.3,5,310,2,N
15-11-2017,25,30.4,27.8,83,4.5,2.2,4,30,1,N
16-11-2017,26,31.8,27.6,80,0,0.5,4,340,1,N
17-11-2017,25,32.6,27.7,82,4.8,2.5,4,270,1,W
18-11-2017,25,31.6,28.1,82,5.5,5,3,340,1,N
19-11-2017,26,30.2,27.2,85,0,3.3,3,50,1,N
20-11-2017,25,34.6,29.7,70,24,0,6,250,2,N
21-11-2017,26,32.2,28.1,72,0,5.2,4,310,1,N
22-11-2017,27,31.8,28.5,78,8888,0.6,4,350,1,N
23-11-2017,26,34.2,29.5,75,12.3,3.7,5,250,2,N
24-11-2017,27,34.4,29.8,69,0,6.4,4,270,2,W
25-11-2017,27,33.4,29.9,70,0,7,4,280,1,N
26-11-2017,27,30.2,27.1,85,0,4,4,330,1,N
27-11-2017,24,28.8,26.5,85,22,1,4,230,3,W
28-11-2017,25,30.2,27,82,6,0.2,7,260,3,W
29-11-2017,25,31.8,27.9,79,8888,1.6,4,220,1,N
30-11-2017,25,30,26.2,87,17.1,1,4,300,1,N
01-12-2017,24,30.4,27.4,77,28.4,0,5,260,2,W
02-12-2017,25,32,28.7,72,0,0.8,5,210,2,N
03-12-2017,26,33.6,29.2,72,0,4,5,270,3,W
04-12-2017,26,33.8,29.5,70,0,8,7,260,2,N
05-12-2017,26,33.6,29.7,68,0,8,5,280,2,W
06-12-2017,25,34,29.2,71,0,4.2,5,330,1,N
07-12-2017,26,33,29.3,73,0,6.8,6,320,2,W
08-12-2017,27,32,28.9,74,0,8.4,4,300,2,W
09-12-2017,26,33.2,29.2,75,17.4,8,5,260,2,W
10-12-2017,25,32.2,28.5,79,1.5,5,3,210,2,N
11-12-2017,27,32,27.6,81,8888,3,5,170,1,N
12-12-2017,25,31,27,86,90.7,0,4,310,1,N
13-12-2017,25,29.8,27.1,80,78.4,0,5,250,2,W
14-12-2017,24,30,27.5,78,0,0,3,290,1,W
15-12-2017,25,31.8,28.1,75,0,0,4,320,2,N
16-12-2017,26,30,26.8,84,0,4.2,4,310,1,N
17-12-2017,25,29.6,26.9,82,5,0,5,280,2,W
18-12-2017,25,30.4,27.5,80,8888,0,6,270,2,N
19-12-2017,25,30,27.3,82,15.3,0,4,270,2,N
20-12-2017,26,29,26.8,86,4.6,1.5,5,290,2,N
21-12-2017,24,28.8,26.5,86,6.8,1,3,270,1,N
22-12-2017,26,31.4,28.1,78,6,0,5,350,2,N
23-12-2017,25,32.6,28.4,71,0,4.4,4,250,2,N
24-12-2017,26,33.6,29.6,66,0,3.5,3,270,2,W
25-12-2017,26,34.8,29.4,65,0,6.8,5,190,2,W
26-12-2017,26,32.4,28.7,75,0,8.4,6,320,1,N
27-12-2017,27,31.4,28.7,78,0,6.2,5,330,1,N
28-12-2017,26,31.8,28.5,71,0,0.8,5,170,2,N
29-12-2017,26,30.8,28.6,74,0,2.5,3,270,1,N
30-12-2017,26,30.6,28.5,80,0,2.1,4,360,0,N
31-12-2017,25,32.4,27.6,83,0,0,4,320,1,N
01-01-2018,25,33.2,28.6,78,46.4,5.8,4,190,1,N 
02-01-2018,26,33.6,29.8,69,0,8.5,5,320,1,N 
03-01-2018,27,31.2,28.4,77,0,6,4,290,1,N 
04-01-2018,26,33.8,29.3,75,1,5.9,4,260,1,N 
05-01-2018,27,30.8,28.9,68,0.5,5.5,6,160,3,S 
06-01-2018,26,32.8,28.9,69,0,2,5,240,3,W 
07-01-2018,26,30.4,28.8,75,8888,2.2,2,330,1,N 
08-01-2018,27,32.2,28.6,74,0,0,6,310,2,N 
09-01-2018,27,30.6,28.4,76,0,2,4,310,2,NW
10-01-2018,25,31.6,28.3,73,8888,3,5,350,2,N 
11-01-2018,25,32.4,28.4,72,0,7,6,230,2,N 
12-01-2018,26,30.6,28.1,73,8888,1.3,5,310,3,W 
13-01-2018,27,31,29.1,65,0,2.6,5,310,2,W 
14-01-2018,24,29.8,26.2,83,14.3,3.8,6,330,2,N 
15-01-2018,23,30,25.8,85,14.5,1.3,4,300,1,N 
16-01-2018,24,30.8,27.4,72,21.8,2,4,300,2,N 
17-01-2018,25,30.2,27.7,76,8888,3.7,7,310,2,N 
18-01-2018,25,27.6,25.5,91,8888,1,4,250,1,W 
19-01-2018,24,29.2,26.3,82,44.7,0,4,270,3,W 
20-01-2018,24,31.2,26.8,81,3.2,0.2,4,210,2,SW
21-01-2018,25,32,28.1,76,8.2,2,7,240,3,W 
22-01-2018,25,29,26.8,81,1,3,7,250,2,W 
23-01-2018,25,31,27.7,79,5.9,0.2,5,310,2,W 
24-01-2018,26,30.2,27.3,82,6.3,6.8,4,240,2,N 
25-01-2018,24,30.6,27,74,22.2,3,6,300,3,S 
26-01-2018,25,31.4,28.6,70,0,1,5,280,2,N 
27-01-2018,24,30.4,27.8,75,4.5,2.7,4,300,2,W 
28-01-2018,25,29.4,26.5,81,2.4,2,5,250,2,N 
29-01-2018,24,31,26.8,80,4,1,4,250,2,N 
30-01-2018,25,30.8,27.4,80,11,6,6,240,2,W 
31-01-2018,25,31.6,27.7,79,3.5,3,5,260,2,W 
01-02-2018,25,31,27.4,82,2.5,4.5,6,300,1,N
02-02-2018,26,32.4,28.6,76,2.5,3.5,4,120,1,N
03-02-2018,24,30,27.4,78,50.7,5,4,300,1,N
04-02-2018,24,29.8,27.3,86,33,2.5,4,290,2,W
05-02-2018,24,28.8,25.9,85,66,4.2,4,260,1,N
06-02-2018,23,28.6,26,87,44,0,4,210,2,N
07-02-2018,24,29,26,85,12.1,2.5,4,320,1,N
08-02-2018,25,29.8,26.9,84,5,0.3,5,280,2,W
09-02-2018,25,29.2,26.6,86,8.3,2.8,5,320,2,N
10-02-2018,25,30,27.3,77,5.4,4.6,5,320,2,N
11-02-2018,25,30,27.2,83,0,8,5,300,2,N
12-02-2018,24,29.4,27.2,81,18.6,3,7,310,3,NW
13-02-2018,25,30,27.9,76,7,5.7,5,320,2,NW
14-02-2018,26,29.8,27.2,82,8888,2,4,120,1,N
15-02-2018,-,-,-,89,3.2,1.3,3,290,1,N
16-02-2018,24,31,27.2,83,104.6,0,5,270,2,N
17-02-2018,25,29.8,27.1,81,0,6.2,3,340,2,NW
18-02-2018,25,31.4,27.3,79,2.8,1,4,160,2,N
19-02-2018,25,31,27.1,90,1,7.3,4,270,1,N
20-02-2018,25,31,27.6,83,2,2.3,4,310,1,N
21-02-2018,25,31.4,27.5,82,1.2,4.4,5,280,1,N
22-02-2018,26,29,27.3,84,1.2,5.7,4,210,1,N
23-02-2018,26,30,27.7,80,0,0.6,4,270,2,N
24-02-2018,25,30.8,27.6,79,0,3.3,4,320,2,NW
25-02-2018,25,30.4,27.5,83,5,8,7,310,2,N
26-02-2018,25,29.6,27,84,19.1,8,4,160,2,N
27-02-2018,25,31.2,27.7,83,32.2,2.3,5,280,2,W
28-02-2018,-,30.4,27,84,3.8,4.7,3,330,1,N
01-03-2018,26,30.6,27.6,86,2.4,1.2,4,310,1,N
02-03-2018,25,31.6,27.8,81,0.2,3.4,4,170,1,N
03-03-2018,25,31,28.7,84,0,8,4,270,2,N
04-03-2018,25,31.4,28.3,80,4.5,2,4,300,1,N
05-03-2018,25,30.8,27.4,80,3,4,5,290,2,N
06-03-2018,25,30,27.8,83,0,1.4,5,290,1,N
07-03-2018,26,32.8,27.9,80,5.5,0,5,280,2,N
08-03-2018,25,31,27.7,82,8,3.8,4,320,1,N
09-03-2018,26,30.8,28.1,80,0.4,0,5,300,2,N
10-03-2018,25,30.4,27.9,82,26.2,4.7,5,290,1,N
11-03-2018,26,31.8,28,84,1.6,4.6,5,290,2,W
12-03-2018,26,30,27.9,81,16.4,6.2,5,310,2,W
13-03-2018,26,29.6,27.5,79,8888,2,4,310,2,N
14-03-2018,27,30.8,28.4,76,0,0.5,4,310,1,N
15-03-2018,26,32.8,28.8,79,1,6.6,4,290,1,N
16-03-2018,25,31.6,28.6,77,0,8,4,310,1,N
17-03-2018,26,29.4,26.3,88,8888,6,4,220,1,N
18-03-2018,24,31.6,27.3,81,36.6,0,3,110,1,N
19-03-2018,24,31.6,27.8,81,51,7.5,5,300,2,N
20-03-2018,25,32.4,27.3,83,2,6.5,4,300,1,N
21-03-2018,26,29.6,27.6,75,1.2,7,4,280,2,N
22-03-2018,26,30.4,27.3,80,0,1,6,330,1,N
23-03-2018,25,30.6,27.6,80,8.4,3.8,3,290,1,N
24-03-2018,26,30,27.4,79,0,6.5,5,210,2,W
25-03-2018,24,33.6,28.2,74,8888,0.9,4,250,1,N
26-03-2018,25,32.4,28.1,80,8.6,1.8,4,120,2,W
27-03-2018,26,32.2,27.1,82,0,4.5,4,290,1,N
28-03-2018,24,31.6,27.9,75,13.4,3,6,290,2,N
29-03-2018,25,33.4,28,76,8888,6.3,6,300,2,N
30-03-2018,25,33,28.8,73,11.6,9,5,300,2,N
31-03-2018,26,34.2,29.9,71,0,9,4,260,2,N
01-04-2018,27,32.6,29.6,74,0,8.5,5,280,1,N
02-04-2018,26,32,28.6,76,0,6.2,4,320,1,N
03-04-2018,25,32,28,81,4,5,6,300,1,N
04-04-2018,24,33,27.5,79,52.3,6,5,290,1,N
05-04-2018,24,32.2,28.9,77,0,8.7,5,20,2,N
06-04-2018,25,33.2,28.4,81,1,5.8,5,270,1,N
07-04-2018,26,33.6,29.6,74,0,6,4,200,2,N
08-04-2018,26,32.2,28,78,7.5,7.5,6,90,2,N
09-04-2018,24,31.2,27.5,82,3.6,5.7,3,310,1,N
10-04-2018,25,33.6,29.3,73,0,4.2,3,80,1,E
11-04-2018,27,33.6,29.7,73,0,6.5,5,350,1,N
12-04-2018,27,33.4,29.7,74,0,7.5,5,60,2,SE
13-04-2018,27,34.4,30.1,76,0,6,4,40,2,N
14-04-2018,27,32.8,29.6,79,8888,7,3,280,1,N
15-04-2018,27,32.2,29.6,76,8888,6.3,4,120,1,N
16-04-2018,27,32.4,29.3,74,0,3.2,4,20,1,N
17-04-2018,27,30.8,28.6,79,0,5,4,290,1,N
18-04-2018,27,31.8,28.6,79,9,3,3,310,1,N
19-04-2018,27,31.4,29.1,77,0,3.5,3,220,1,N
20-04-2018,27,32.4,28.8,79,4.1,1.5,5,300,1,N
21-04-2018,27,32,29.1,77,0,4.6,3,300,1,N
22-04-2018,27,32.6,29.4,74,0,5,5,320,1,N
23-04-2018,26,28.4,26.6,91,10.2,6,3,150,0,N
24-04-2018,25,30,27.2,87,18.3,0,3,290,1,N
25-04-2018,26,28,26.1,91,1.5,0,4,310,1,N
26-04-2018,25,29.4,26.5,89,15.8,0,3,100,1,N
27-04-2018,25,32.4,28.7,77,1.9,1.6,4,150,1,N
28-04-2018,26,34.4,29.3,75,1.4,6.8,4,280,1,N
29-04-2018,26,32.4,28.8,81,28.5,6.5,4,140,1,N
30-04-2018,26,34.2,28.7,74,0,6.4,4,350,2,N
01-05-2018,26,32.6,29.1,72,0,6.5,4,80,2,N
02-05-2018,26,33,28.9,72,0,7,4,280,1,N
03-05-2018,25,32.2,28.5,76,0,6.5,5,330,1,N
04-05-2018,26,33.4,29.4,73,7.8,4,3,340,1,N
05-05-2018,27,34,29.8,72,0,4.6,4,150,1,N
06-05-2018,27,34.2,30.1,70,0,6,3,80,1,E
07-05-2018,25,34.4,30,67,0,5.7,5,80,2,E
08-05-2018,27,34.2,29.7,71,0,6.6,4,20,2,N
09-05-2018,27,34.4,30.2,69,0,6.5,3,120,1,N
10-05-2018,27,34.2,30.1,66,0,6.8,4,50,2,N
11-05-2018,26,34,29.6,69,0,6.3,6,350,2,N
12-05-2018,26,33.8,29.1,70,0,6.3,4,320,1,N
13-05-2018,27,34.4,30.2,70,0,6.5,3,160,1,N
14-05-2018,28,34.4,30.5,67,0,6,4,290,1,N
15-05-2018,26,34.2,29.3,74,0,6.4,5,80,1,N
16-05-2018,27,34,30.1,73,0,4.2,4,60,1,N
17-05-2018,28,32,29.2,76,0,2,3,330,0,N
18-05-2018,27,33.8,29.5,75,0,1,4,90,1,E
19-05-2018,26,32,28.6,78,0,6.3,5,310,2,N
20-05-2018,27,32.4,29.1,75,0,5.8,4,20,1,N
21-05-2018,27,32.8,29.3,75,0,3.6,4,120,1,N
22-05-2018,27,34.6,29.9,73,0,2.5,4,70,1,E
23-05-2018,26,31.8,28.2,81,1.5,5.6,5,350,1,N
24-05-2018,26,33.4,28.9,77,5.5,1,4,120,1,N
25-05-2018,26,31,28.1,82,0.7,4.7,3,110,1,N
26-05-2018,26,34.4,29.5,79,1,0,3,70,1,N
27-05-2018,27,33,29.3,73,0,6.4,4,330,1,N
28-05-2018,27,32.6,29.3,78,0,4,3,310,1,N
29-05-2018,27,33.4,29.2,76,0,3.9,4,150,2,N
30-05-2018,27,33,29.3,74,0,6.2,3,280,1,N
31-05-2018,26,32.8,29.4,76,0,5.7,3,340,1,N
01-06-2018,27,35,29.7,66,0.5,6,3,340,1,N
02-06-2018,27,33.2,29.5,73,0,6.4,4,150,1,N
03-06-2018,27,33.4,29.5,76,0,5.5,3,70,1,E
04-06-2018,26,33,29,78,0,5.2,5,310,1,N
05-06-2018,27,32.4,29.1,81,0,5.5,3,130,1,N
06-06-2018,27,32,29.4,80,0,3.8,4,300,1,N
07-06-2018,28,32.4,29.4,79,0,6,4,100,1,N
08-06-2018,26,32.8,29.2,78,0,0,3,60,1,N
09-06-2018,27,34.4,29.2,78,0,4,5,330,1,N
10-06-2018,27,32.4,29.4,76,0,6.6,3,120,1,N
11-06-2018,27,34.8,30.5,69,0,4.7,4,90,1,N
12-06-2018,26,33.2,28.8,79,0,5.4,4,300,1,N
13-06-2018,26,33.6,29,74,1,4.4,4,150,1,N
14-06-2018,26,33.8,29.4,70,0,6,5,310,1,N
15-06-2018,27,33.8,29.5,69,0,6.5,4,260,1,N
16-06-2018,26,34.2,29.3,74,0,4.2,4,130,1,N
17-06-2018,27,34.2,29.9,69,0,6.5,4,80,2,SE
18-06-2018,27,33.4,29.9,68,0,6.6,4,80,1,N
19-06-2018,25,33.8,28.6,70,0,6.5,4,180,1,N
20-06-2018,26,34.8,29.9,70,0,6,4,60,2,E
21-06-2018,27,33.4,29.4,70,0,3,6,40,2,N
22-06-2018,27,32.6,29,76,0,3,4,110,2,E
23-06-2018,27,33.4,29.5,72,0,5,4,200,1,N
24-06-2018,26,31.8,28,77,0,6,3,280,1,W
25-06-2018,24,29,24.9,89,3.2,2.2,2,220,0,N
26-06-2018,24,29.8,26.2,80,6.7,0,4,330,1,N
27-06-2018,25,32.8,27.8,78,1.1,0.8,3,280,1,N
28-06-2018,25,30.6,27.2,82,0,3,4,160,1,N
29-06-2018,25,31.8,27.6,79,0,2.3,5,320,2,N
30-06-2018,26,31.8,28.4,75,0,6.2,4,320,1,N
01-07-2018,25,31.6,28,76,0,5.3,5,300,1,N
02-07-2018,25,32.6,28.1,75,0,5,3,290,1,N
03-07-2018,26,32.4,28.3,75,0,6.5,3,100,1,N
04-07-2018,26,32,28.3,71,0,5.5,3,290,1,N
05-07-2018,26,32.8,28.4,66,0,2.2,4,310,1,N
06-07-2018,24,33.4,28.1,54,0,6,5,310,1,N
07-07-2018,24,32,27.3,64,0,6.5,3,300,1,N
08-07-2018,24,34.2,28.4,69,0,6.5,3,340,1,N
09-07-2018,25,33,28.4,72,0,6.3,4,320,1,N
10-07-2018,26,32.2,28.8,72,0,4.8,3,300,1,N
11-07-2018,27,31.4,28.6,72,0,1.5,3,310,1,N
12-07-2018,26,32.2,28,67,0,4,3,360,0,N
13-07-2018,25,31.4,27.4,69,0,2.3,4,300,1,N
14-07-2018,25,31.4,28.1,76,0,5.4,4,310,1,N
15-07-2018,25,31.4,27.9,65,0,4.6,4,310,1,N
16-07-2018,25,31.8,27.7,65,0,6.5,4,340,1,N
17-07-2018,24,32.4,27.7,69,0,6,4,260,1,N
18-07-2018,24,31.4,27.9,72,0,3.6,3,340,1,N
19-07-2018,25,32,28.4,75,0,6.5,4,120,1,N
20-07-2018,26,33.4,28.7,74,0,5.2,4,20,2,N
21-07-2018,26,32.2,29.2,71,0,6,4,350,1,N
22-07-2018,27,33.8,29.1,72,0,5.2,4,110,2,E
23-07-2018,25,32.8,28.8,70,0,5.1,4,160,2,N
24-07-2018,26,32.4,28.9,75,0,3,5,320,1,N
25-07-2018,27,33.2,28.7,76,0,4.8,4,90,1,N
26-07-2018,25,32.2,28.4,78,14.5,5,3,310,1,N
27-07-2018,25,33.8,28.7,69,0,6,4,120,1,N
28-07-2018,25,32.8,27.8,66,0,6.9,4,120,1,N
29-07-2018,25,30.4,27.4,71,0,6,5,310,1,N
30-07-2018,24,31.4,27.2,75,0,6.5,4,180,2,S
31-07-2018,24,33.2,27.8,75,0,6.2,5,350,1,N
01-08-2018,25,31.8,27.9,76,0,6.4,2,350,0,N
02-08-2018,25,32.6,27.9,66,0,3,3,180,1,N
03-08-2018,24,32.6,27.6,66,0,6.3,6,200,2,S
04-08-2018,23,31,26.9,66,0,5.8,3,160,1,N
05-08-2018,24,32.2,27.2,64,0,5.4,5,340,2,N
06-08-2018,24,31.8,27.1,62,0,6.3,5,310,1,N
07-08-2018,24,31.8,28.4,65,0,6,4,140,1,N
08-08-2018,25,30.8,27.5,72,0,0.5,3,20,1,N
09-08-2018,25,32,28.3,71,0,1,4,270,2,N
10-08-2018,25,32.8,28.2,72,0,2.2,5,300,2,N
11-08-2018,24,31.8,27.3,77,32.8,5.4,3,350,1,N
12-08-2018,25,30.8,28.1,76,0,5.4,4,70,1,N
13-08-2018,26,32.8,29.7,69,0,6,4,150,1,N
14-08-2018,26,33,28.1,76,0,6.5,4,190,1,N
15-08-2018,25,32.6,28.6,73,0,5.3,4,350,1,N
16-08-2018,26,31.8,28,72,0,6.5,4,350,1,N
17-08-2018,26,31,27.7,71,0,4,5,310,1,N
18-08-2018,25,30,27.1,65,0,6.8,3,10,1,N
19-08-2018,24,33.8,27.8,67,0,6.5,3,100,1,N
20-08-2018,25,34,29,66,0,6.5,4,110,1,N
21-08-2018,25,31.8,28.2,73,0,6.7,4,330,1,N
22-08-2018,26,31.6,28.4,72,0,6.5,4,340,1,N
23-08-2018,26,31.2,28.3,73,0,6.6,5,330,1,N
24-08-2018,26,32.2,28.6,73,0,4.3,3,30,1,N
25-08-2018,27,33,28.9,67,0,5.2,4,90,1,N
26-08-2018,25,33.4,28.8,69,0,6,4,110,2,N
27-08-2018,26,34.2,29.1,68,0,6,4,50,1,N
28-08-2018,26,32,28.6,75,0,7,5,310,2,N
29-08-2018,27,33,28.5,71,0,6.6,5,310,1,N
30-08-2018,27,33.4,29.1,70,0,2.4,4,60,1,N
31-08-2018,26,33.6,28.8,70,0,6.5,3,70,1,N
01-09-2018,24,32.8,27.6,77,10.6,6.2,4,320,2,N
02-09-2018,25,32.2,27.5,80,8888,4.2,5,310,1,N
03-09-2018,24,31.8,27.8,79,17.6,7.6,8,300,2,N
04-09-2018,26,31.2,27.9,65,0,6,3,300,1,N
05-09-2018,26,31.8,28.5,65,0,6.7,3,120,1,N
06-09-2018,26,34.2,29.8,67,0,6,3,90,1,N
07-09-2018,26,34.6,29.3,68,0,5.6,5,350,1,N
08-09-2018,26,32.4,28.8,72,0,6.6,3,340,1,N
09-09-2018,26,34.6,29.6,62,0,6.4,5,70,1,N
10-09-2018,26,35.2,30,60,0,8.8,4,170,1,N
11-09-2018,26,34.8,29.2,68,0,8.5,5,200,2,S
12-09-2018,25,32.8,29,68,0,8.6,4,310,1,N
13-09-2018,26,32.2,28.1,69,0,8.5,5,310,1,N
14-09-2018,25,31.4,28.1,66,0,5,4,300,1,N
15-09-2018,26,33.2,28.9,65,0,7.5,4,230,1,N
16-09-2018,26,34.2,29,63,0,6.5,7,80,2,E
17-09-2018,25,35.4,29.4,59,0,7.4,4,90,2,E
18-09-2018,25,34.8,30,60,0,8.5,5,110,2,N
19-09-2018,27,31.6,29,69,0,6.6,4,130,1,N
20-09-2018,27,33.4,29.3,67,8888,0,4,150,1,N
21-09-2018,25,29.2,27.2,79,8888,2.8,4,130,1,N
22-09-2018,25,33.6,28.4,73,36.6,0,4,310,1,N
23-09-2018,26,32.4,29,70,0,9.2,5,280,2,N
24-09-2018,25,32,28.5,71,0,5,3,300,1,N
25-09-2018,26,31.6,28.6,69,0,9,6,310,2,N
26-09-2018,26,33.2,29.1,65,0,9.3,4,130,2,N
27-09-2018,26,32.6,28.6,71,0,6.8,5,310,2,N
28-09-2018,25,35.4,28.8,69,8888,7,4,350,1,N
29-09-2018,25,33.5,28.6,67,0,8,4,90,1,N
30-09-2018,26,32,29.2,68,0,8.4,4,10,1,N
01-10-2018,27,33,29.3,71,0,7.6,6,300,2,N
02-10-2018,27,32,29,73,0,6.3,4,150,1,N
03-10-2018,26,32.4,29.4,72,0,5.5,5,290,2,N
04-10-2018,26,33.4,29.5,75,0,6.6,6,350,2,N
05-10-2018,27,34.4,30.8,67,0,6.8,3,110,2,N
06-10-2018,27,33.4,29.5,71,0,8,4,360,1,N
07-10-2018,27,35.4,30.1,63,0,8.3,4,70,1,N
08-10-2018,27,34.8,29.8,63,0,7,4,150,1,N
09-10-2018,26,35.2,30.5,58,0,8,5,300,2,N
10-10-2018,27,33,29.6,67,0,8.2,4,320,1,N
11-10-2018,27,32.8,30.1,68,0,8,5,340,1,N
12-10-2018,28,32.8,29.6,73,0,8,5,290,1,N
13-10-2018,27,33,29.9,67,0,7.2,4,120,1,N
14-10-2018,26,33.4,29.2,73,0,2.5,4,270,1,N
15-10-2018,27,33.6,30,71,0,6.5,4,60,1,N
